elapsed_s,phase,rot_x_100,rot_y_100,lin_x_100,lin_y_100,pen,bias_z_100,num_fields,line_kind,raw
7.806363,7,209.63,-3.25,117.94,-110.18,0,938.50,6,imu,"209.63,-3.25,117.94,-110.18,0,938.50"
7.819404,7,212.32,4.56,74.99,-162.58,0,938.50,6,imu,"212.32,4.56,74.99,-162.58,0,938.50"
7.829702,7,224.78,10.55,74.15,-107.43,0,938.50,6,imu,"224.78,10.55,74.15,-107.43,0,938.50"
7.842167,7,242.25,43.78,-17.73,7.07,0,938.50,6,imu,"242.25,43.78,-17.73,7.07,0,938.50"
7.855194,7,248.36,64.19,-54.70,50.26,0,938.50,6,imu,"248.36,64.19,-54.70,50.26,0,938.50"
7.865681,7,254.22,78.85,-78.87,27.17,0,938.50,6,imu,"254.22,78.85,-78.87,27.17,0,938.50"
7.878766,7,264.73,92.90,27.13,162.96,0,938.50,6,imu,"264.73,92.90,27.13,162.96,0,938.50"
7.889274,7,254.22,106.95,150.48,182.82,0,938.50,6,imu,"254.22,106.95,150.48,182.82,0,938.50"
7.902018,7,242.49,111.71,292.02,140.35,0,938.50,6,imu,"242.49,111.71,292.02,140.35,0,938.50"
7.915056,7,226.24,92.04,370.26,162.96,0,938.50,6,imu,"226.24,92.04,370.26,162.96,0,938.50"
7.925566,7,214.76,39.02,294.05,118.22,0,938.50,6,imu,"214.76,39.02,294.05,118.22,0,938.50"
7.938594,7,209.63,34.01,193.79,76.58,0,938.50,6,imu,"209.63,34.01,193.79,76.58,0,938.50"
7.949081,7,210.36,22.04,122.37,181.15,0,938.50,6,imu,"210.36,22.04,122.37,181.15,0,938.50"
7.962098,7,184.09,8.96,33.83,251.14,0,938.50,6,imu,"184.09,8.96,33.83,251.14,0,938.50"
7.975101,7,170.90,-2.40,17.08,253.05,0,938.50,6,imu,"170.90,-2.40,17.08,253.05,0,938.50"
7.985577,7,156.85,-16.94,11.10,243.84,0,938.50,6,imu,"156.85,-16.94,11.10,243.84,0,938.50"
7.998605,7,121.66,-17.91,161.01,128.51,0,938.50,6,imu,"121.66,-17.91,161.01,128.51,0,938.50"
8.009120,7,105.17,-16.57,250.26,84.00,0,938.50,6,imu,"105.17,-16.57,250.26,84.00,0,938.50"
8.022146,7,88.68,-16.69,265.70,85.67,0,938.50,6,imu,"88.68,-16.69,265.70,85.67,0,938.50"
8.035120,7,54.96,-11.20,144.26,98.12,0,938.50,6,imu,"54.96,-11.20,144.26,98.12,0,938.50"
8.045468,7,45.06,-15.47,74.03,81.61,0,938.50,6,imu,"45.06,-15.47,74.03,81.61,0,938.50"
8.058469,7,41.15,-23.78,35.63,70.00,0,938.50,6,imu,"41.15,-23.78,35.63,70.00,0,938.50"
8.068705,7,,,,,,,2,text,"39.81,-37.5"
8.068969,7,,,,,,,5,text,"8,20.31,183.54,0,938.50"
8.082011,7,12.44,-39.54,64.94,146.33,0,938.50,6,imu,"12.44,-39.54,64.94,146.33,0,938.50"
8.095043,7,-4.66,-28.54,117.46,79.69,0,938.50,6,imu,"-4.66,-28.54,117.46,79.69,0,938.50"
8.105534,7,-17.86,-32.58,166.51,104.34,0,938.50,6,imu,"-17.86,-32.58,166.51,104.34,0,938.50"
8.118600,7,-57.08,-37.10,158.62,112.23,0,938.50,6,imu,"-57.08,-37.10,158.62,112.23,0,938.50"
8.129138,7,-73.33,-35.51,118.06,104.34,0,938.50,6,imu,"-73.33,-35.51,118.06,104.34,0,938.50"
8.142153,7,-85.42,-41.01,83.36,123.96,0,938.50,6,imu,"-85.42,-41.01,83.36,123.96,0,938.50"
8.155173,7,-111.69,-48.46,29.05,199.09,0,938.50,6,imu,"-111.69,-48.46,29.05,199.09,0,938.50"
8.165524,7,-132.95,-54.20,15.05,265.38,0,938.50,6,imu,"-132.95,-54.20,15.05,265.38,0,938.50"
8.177863,7,-159.21,-46.14,60.27,243.36,0,938.50,6,imu,"-159.21,-46.14,60.27,243.36,0,938.50"
8.190905,7,-208.94,-75.34,161.61,201.13,0,938.50,6,imu,"-208.94,-75.34,161.61,201.13,0,938.50"
8.201408,7,-236.79,-20.36,189.24,177.20,0,938.50,6,imu,"-236.79,-20.36,189.24,177.20,0,938.50"
8.214423,7,-261.23,8.35,173.69,184.98,0,938.50,6,imu,"-261.23,8.35,173.69,184.98,0,938.50"
8.224784,7,,,,,,,3,text,"-282.97,24.72,166.75"
8.227526,7,,,,,,,4,text,",194.31,0,938.50"
8.238015,7,-310.83,43.78,131.58,64.38,0,938.50,6,imu,"-310.83,43.78,131.58,64.38,0,938.50"
8.251040,7,-314.25,43.66,127.51,-4.89,0,938.50,6,imu,"-314.25,43.66,127.51,-4.89,0,938.50"
8.261528,7,-310.10,58.08,177.16,-112.81,0,938.50,6,imu,"-310.10,58.08,177.16,-112.81,0,938.50"
8.274546,7,-297.63,76.65,214.73,-14.94,0,938.50,6,imu,"-297.63,76.65,214.73,-14.94,0,938.50"
8.285047,7,-290.30,80.31,247.51,-138.53,0,938.50,6,imu,"-290.30,80.31,247.51,-138.53,0,938.50"
8.298086,7,-271.37,78.48,183.86,-246.21,0,938.50,6,imu,"-271.37,78.48,183.86,-246.21,0,938.50"
8.311149,7,-216.39,22.65,-24.91,-129.08,0,938.50,6,imu,"-216.39,22.65,-24.91,-129.08,0,938.50"
8.321664,7,-196.72,6.52,-80.31,-226.71,0,938.50,6,imu,"-196.72,6.52,-80.31,-226.71,0,938.50"
8.334698,7,-168.74,-0.57,-42.74,-217.14,0,938.50,6,imu,"-168.74,-0.57,-42.74,-217.14,0,938.50"
8.345203,7,-138.57,-47.48,-11.15,-116.16,0,938.50,6,imu,"-138.57,-47.48,-11.15,-116.16,0,938.50"
8.358216,7,-115.60,-97.57,77.62,-62.80,0,938.50,6,imu,"-115.60,-97.57,77.62,-62.80,0,938.50"
8.371271,7,-114.50,-77.54,25.10,-178.85,0,938.50,6,imu,"-114.50,-77.54,25.10,-178.85,0,938.50"
8.381797,7,-95.32,-102.95,10.38,-236.04,0,938.50,6,imu,"-95.32,-102.95,10.38,-236.04,0,938.50"
8.394864,7,-70.03,-116.75,-29.10,-78.47,0,938.50,6,imu,"-70.03,-116.75,-29.10,-78.47,0,938.50"
8.405370,7,-73.45,-98.18,-11.63,-79.07,0,938.50,6,imu,"-73.45,-98.18,-11.63,-79.07,0,938.50"
8.418398,7,-73.57,-79.49,-29.22,-108.62,0,938.50,6,imu,"-73.57,-79.49,-29.22,-108.62,0,938.50"
8.431359,7,-65.87,-39.54,-53.27,-171.79,0,938.50,6,imu,"-65.87,-39.54,-53.27,-171.79,0,938.50"
8.441902,7,-56.95,-28.06,-44.65,-169.64,0,938.50,6,imu,"-56.95,-28.06,-44.65,-169.64,0,938.50"
8.454958,7,-48.40,-22.44,-10.32,-154.80,0,938.50,6,imu,"-48.40,-22.44,-10.32,-154.80,0,938.50"
8.465464,7,-37.16,-28.42,-19.65,-172.75,0,938.50,6,imu,"-37.16,-28.42,-19.65,-172.75,0,938.50"
8.478510,7,-14.44,-41.98,7.51,-158.87,0,938.50,6,imu,"-14.44,-41.98,7.51,-158.87,0,938.50"
8.488821,7,,,,,,,3,text,"-8.21,-39.78,-8"
8.491570,7,,,,,,,4,text,".76,-119.27,0,938.50"
8.502094,7,-4.91,-37.58,-19.65,-121.42,0,938.50,6,imu,"-4.91,-37.58,-19.65,-121.42,0,938.50"
8.515128,7,8.04,-29.15,-10.80,-158.63,0,938.50,6,imu,"8.04,-29.15,-10.80,-158.63,0,938.50"
8.525480,7,18.18,-32.45,0.93,-173.59,0,938.50,6,imu,"18.18,-32.45,0.93,-173.59,0,938.50"
8.538535,7,27.96,-36.24,10.38,-169.88,0,938.50,6,imu,"27.96,-36.24,10.38,-169.88,0,938.50"
8.549038,7,43.59,-30.62,0.45,-237.12,0,938.50,6,imu,"43.59,-30.62,0.45,-237.12,0,938.50"
8.562096,7,55.69,-20.85,-51.35,-318.83,0,938.50,6,imu,"55.69,-20.85,-51.35,-318.83,0,938.50"
8.575078,7,75.48,-4.23,-82.34,-411.08,0,938.50,6,imu,"75.48,-4.23,-82.34,-411.08,0,938.50"
8.585548,7,133.15,8.23,-47.05,-416.10,0,938.50,6,imu,"133.15,8.23,-47.05,-416.10,0,938.50"
8.598560,7,156.36,-8.39,-46.69,-255.54,0,938.50,6,imu,"156.36,-8.39,-46.69,-255.54,0,938.50"
8.609047,7,164.67,-24.51,6.07,-178.49,0,938.50,6,imu,"164.67,-24.51,6.07,-178.49,0,938.50"
8.622074,7,168.33,-22.92,87.07,-238.31,0,938.50,6,imu,"168.33,-22.92,87.07,-238.31,0,938.50"
8.635294,7,191.30,-20.36,147.61,-261.76,0,938.50,6,imu,"191.30,-20.36,147.61,-261.76,0,938.50"
8.645801,7,198.51,-7.65,159.21,-288.80,0,938.50,6,imu,"198.51,-7.65,159.21,-288.80,0,938.50"
8.658826,7,208.04,17.39,168.67,-336.06,0,938.50,6,imu,"208.04,17.39,168.67,-336.06,0,938.50"
8.669350,7,232.23,22.89,158.74,-189.98,0,938.50,6,imu,"232.23,22.89,158.74,-189.98,0,938.50"
8.682380,7,232.60,27.53,126.07,-145.35,0,938.50,6,imu,"232.60,27.53,126.07,-145.35,0,938.50"
8.692683,7,,,,,,,2,text,"229.66,40.4"
8.695485,7,,,,,,,5,text,"8,68.05,-125.13,0,938.50"
8.705989,7,213.54,96.44,44.84,-44.26,0,938.50,6,imu,"213.54,96.44,44.84,-44.26,0,938.50"
8.719011,7,206.70,120.75,66.13,-80.63,0,938.50,6,imu,"206.70,120.75,66.13,-80.63,0,938.50"
8.729496,7,208.53,129.79,97.12,-110.54,0,938.50,6,imu,"208.53,129.79,97.12,-110.54,0,938.50"
8.742274,7,218.55,122.10,119.61,-10.52,0,938.50,6,imu,"218.55,122.10,119.61,-10.52,0,938.50"
8.755306,7,230.52,78.72,153.35,94.05,0,938.50,6,imu,"230.52,78.72,153.35,94.05,0,938.50"
8.765807,7,220.26,60.52,177.52,128.86,0,938.50,6,imu,"220.26,60.52,177.52,128.86,0,938.50"
8.778822,7,204.74,51.11,203.84,117.38,0,938.50,6,imu,"204.74,51.11,203.84,117.38,0,938.50"
8.789313,7,165.28,57.59,241.77,182.46,0,938.50,6,imu,"165.28,57.59,241.77,182.46,0,938.50"
8.802342,7,139.50,72.62,225.50,143.34,0,938.50,6,imu,"139.50,72.62,225.50,143.34,0,938.50"
8.815364,7,125.69,72.49,202.64,59.11,0,938.50,6,imu,"125.69,72.49,202.64,59.11,0,938.50"
8.825831,7,128.87,26.56,137.32,90.46,0,938.50,6,imu,"128.87,26.56,137.32,90.46,0,938.50"
8.838833,7,128.75,12.63,105.26,101.23,0,938.50,6,imu,"128.75,12.63,105.26,101.23,0,938.50"
8.849322,7,123.86,12.75,96.40,104.34,0,938.50,6,imu,"123.86,12.75,96.40,104.34,0,938.50"
8.862317,7,108.10,15.56,180.63,59.83,0,938.50,6,imu,"108.10,15.56,180.63,59.83,0,938.50"
8.872579,7,,,,,,,2,text,"98.57,4.2"
8.872643,7,,,,,,,2,text,"0,"
8.875398,7,,,,,,,4,text,"211.38,61.63,0,938.50"
8.885849,7,86.35,-9.48,223.22,58.76,0,938.50,6,imu,"86.35,-9.48,223.22,58.76,0,938.50"
8.898836,7,71.69,-9.00,208.15,80.53,0,938.50,6,imu,"71.69,-9.00,208.15,80.53,0,938.50"
8.909311,7,33.33,16.54,136.36,102.18,0,938.50,6,imu,"33.33,16.54,136.36,102.18,0,938.50"
8.922303,7,19.28,26.56,114.59,70.96,0,938.50,6,imu,"19.28,26.56,114.59,70.96,0,938.50"
8.932492,7,,,,,,,1,text,10.9
8.932602,7,,,,,,,2,text,"7,32.05"
8.932742,7,,,,,,,3,text,",101.19,58."
8.935410,7,,,,,,,3,text,"16,0,938.50"
8.945750,7,-8.45,46.23,105.02,41.65,0,938.50,6,imu,"-8.45,46.23,105.02,41.65,0,938.50"
8.958803,7,-18.84,46.47,124.04,56.48,0,938.50,6,imu,"-18.84,46.47,124.04,56.48,0,938.50"
8.969105,7,-32.03,50.01,94.97,68.45,0,938.50,6,imu,"-32.03,50.01,94.97,68.45,0,938.50"
8.981921,7,-59.15,44.27,130.62,116.30,0,938.50,6,imu,"-59.15,44.27,130.62,116.30,0,938.50"
8.994722,7,-74.18,42.68,152.99,147.65,0,938.50,6,imu,"-74.18,42.68,152.99,147.65,0,938.50"
9.004959,7,-94.22,44.39,160.77,291.46,0,938.50,6,imu,"-94.22,44.39,160.77,291.46,0,938.50"
9.017527,7,-130.01,40.48,169.62,507.41,0,938.50,6,imu,"-130.01,40.48,169.62,507.41,0,938.50"
9.030562,7,-229.34,29.37,167.11,649.06,0,938.50,6,imu,"-229.34,29.37,167.11,649.06,0,938.50"
9.040877,7,-288.23,23.14,170.82,686.87,0,938.50,6,imu,"-288.23,23.14,170.82,686.87,0,938.50"
9.053627,7,-346.99,51.36,205.28,415.05,0,938.50,6,imu,"-346.99,51.36,205.28,415.05,0,938.50"
9.066342,7,-349.07,34.74,168.91,-49.88,0,938.50,6,imu,"-349.07,34.74,168.91,-49.88,0,938.50"
9.076419,7,,,,,,,1,text,-
9.079090,7,323.17,-30.38,168.31,37.58,0,938.50,6,imu,"323.17,-30.38,168.31,37.58,0,938.50"
9.089594,7,-317.18,-32.09,284.96,104.46,0,938.50,6,imu,"-317.18,-32.09,284.96,104.46,0,938.50"
9.102675,7,-332.33,11.04,30.60,100.87,0,938.50,6,imu,"-332.33,11.04,30.60,100.87,0,938.50"
9.113216,7,-350.41,70.90,38.98,85.79,0,938.50,6,imu,"-350.41,70.90,38.98,85.79,0,938.50"
9.126282,7,-371.55,139.44,71.04,139.75,0,938.50,6,imu,"-371.55,139.44,71.04,139.75,0,938.50"
9.139345,7,-387.92,184.16,84.32,-22.72,0,938.50,6,imu,"-387.92,184.16,84.32,-22.72,0,938.50"
9.149885,7,-362.63,126.25,-16.54,-106.59,0,938.50,6,imu,"-362.63,126.25,-16.54,-106.59,0,938.50"
9.162929,7,-308.26,-20.72,4.04,-437.99,0,938.50,6,imu,"-308.26,-20.72,4.04,-437.99,0,938.50"
9.173107,7,-238.99,-99.16,-85.45,-369.92,0,938.50,6,imu,"-238.99,-99.16,-85.45,-369.92,0,938.50"
9.185994,7,-159.21,-225.49,-173.39,-111.02,0,938.50,6,imu,"-159.21,-225.49,-173.39,-111.02,0,938.50"
9.199062,7,-148.46,-267.88,-143.48,44.04,0,938.50,6,imu,"-148.46,-267.88,-143.48,44.04,0,938.50"
9.209616,7,-154.08,-307.71,-98.01,72.15,0,938.50,6,imu,"-154.08,-307.71,-98.01,72.15,0,938.50"
9.222197,7,-164.71,-319.19,3.44,-145.23,0,938.50,6,imu,"-164.71,-319.19,3.44,-145.23,0,938.50"
9.235199,7,-164.59,-281.08,6.07,-220.01,0,938.50,6,imu,"-164.59,-281.08,6.07,-220.01,0,938.50"
9.245728,7,-162.15,-219.74,-45.97,-328.88,0,938.50,6,imu,"-162.15,-219.74,-45.97,-328.88,0,938.50"
9.258787,7,-128.67,-144.73,-77.55,-482.86,0,938.50,6,imu,"-128.67,-144.73,-77.55,-482.86,0,938.50"
9.269308,7,-98.74,-5.70,-85.81,-517.20,0,938.50,6,imu,"-98.74,-5.70,-85.81,-517.20,0,938.50"
9.282326,7,-63.80,52.70,-108.54,-505.11,0,938.50,6,imu,"-63.80,52.70,-108.54,-505.11,0,938.50"
9.295361,7,-33.13,84.83,-224.95,-274.68,0,938.50,6,imu,"-33.13,84.83,-224.95,-274.68,0,938.50"
9.305860,7,-7.84,22.65,-197.79,-173.95,0,938.50,6,imu,"-7.84,22.65,-197.79,-173.95,0,938.50"
9.318634,7,1.32,-4.11,-244.45,-95.70,0,938.50,6,imu,"1.32,-4.11,-244.45,-95.70,0,938.50"
9.329125,7,6.09,-88.04,-143.36,-135.54,0,938.50,6,imu,"6.09,-88.04,-143.36,-135.54,0,938.50"
9.342150,7,30.89,2.24,-157.00,-265.35,0,938.50,6,imu,"30.89,2.24,-157.00,-265.35,0,938.50"
9.355263,7,44.21,-0.08,-147.31,-273.73,0,938.50,6,imu,"44.21,-0.08,-147.31,-273.73,0,938.50"
9.365763,7,58.87,4.81,-141.44,-327.92,0,938.50,6,imu,"58.87,4.81,-141.44,-327.92,0,938.50"
9.378736,7,123.62,-25.98,-132.59,-661.48,0,938.50,6,imu,"123.62,-25.98,-132.59,-661.48,0,938.50"
9.389239,7,186.54,-54.20,-125.65,-847.29,0,938.50,6,imu,"186.54,-54.20,-125.65,-847.29,0,938.50"
9.402295,7,258.01,-76.56,-90.95,-896.34,0,938.50,6,imu,"258.01,-76.56,-90.95,-896.34,0,938.50"
9.415358,7,325.81,-98.43,47.95,-691.63,0,938.50,6,imu,"325.81,-98.43,47.95,-691.63,0,938.50"
9.425844,7,408.16,-90.49,138.04,-483.58,0,938.50,6,imu,"408.16,-90.49,138.04,-483.58,0,938.50"
9.438908,7,408.53,-21.58,188.41,-225.39,0,938.50,6,imu,"408.53,-21.58,188.41,-225.39,0,938.50"
9.449393,7,385.80,74.08,233.15,-161.15,0,938.50,6,imu,"385.80,74.08,233.15,-161.15,0,938.50"
9.462412,7,353.06,261.37,298.48,-163.30,0,938.50,6,imu,"353.06,261.37,298.48,-163.30,0,938.50"
9.475429,7,347.19,271.51,310.56,-13.87,0,938.50,6,imu,"347.19,271.51,310.56,-13.87,0,938.50"
9.485962,7,334.12,236.21,275.15,140.47,0,938.50,6,imu,"334.12,236.21,275.15,140.47,0,938.50"
9.499044,7,273.89,165.96,179.79,443.76,0,938.50,6,imu,"273.89,165.96,179.79,443.76,0,938.50"
9.509524,7,235.28,139.93,112.55,350.56,0,938.50,6,imu,"235.28,139.93,112.55,350.56,0,938.50"
9.522529,7,211.83,121.24,71.88,255.56,0,938.50,6,imu,"211.83,121.24,71.88,255.56,0,938.50"
9.533036,7,191.91,97.78,29.16,103.62,0,938.50,6,imu,"191.91,97.78,29.16,103.62,0,938.50"
9.546030,7,175.79,209.33,46.63,-68.06,0,938.50,6,imu,"175.79,209.33,46.63,-68.06,0,938.50"
9.559044,7,166.62,359.72,289.50,-10.88,0,938.50,6,imu,"166.62,359.72,289.50,-10.88,0,938.50"
9.569569,7,179.94,361.80,390.24,281.53,0,938.50,6,imu,"179.94,361.80,390.24,281.53,0,938.50"
9.582595,7,161.12,117.45,306.25,677.78,0,938.50,6,imu,"161.12,117.45,306.25,677.78,0,938.50"
9.593137,7,125.94,39.75,290.10,545.69,0,938.50,6,imu,"125.94,39.75,290.10,545.69,0,938.50"
9.606126,7,86.97,30.83,248.35,487.19,0,938.50,6,imu,"86.97,30.83,248.35,487.19,0,938.50"
9.619083,7,19.77,40.85,209.22,385.97,0,938.50,6,imu,"19.77,40.85,209.22,385.97,0,938.50"
9.629473,7,-0.39,34.50,191.40,301.99,0,938.50,6,imu,"-0.39,34.50,191.40,301.99,0,938.50"
9.642437,7,-4.79,-5.82,194.87,292.41,0,938.50,6,imu,"-4.79,-5.82,194.87,292.41,0,938.50"
9.655474,7,-32.15,-47.60,144.50,462.78,0,938.50,6,imu,"-32.15,-47.60,144.50,462.78,0,938.50"
9.666021,7,-63.80,-36.97,137.20,496.04,0,938.50,6,imu,"-63.80,-36.97,137.20,496.04,0,938.50"
9.678902,7,-97.64,-40.03,144.26,615.09,0,938.50,6,imu,"-97.64,-40.03,144.26,615.09,0,938.50"
9.689430,7,-141.38,-71.06,163.28,813.57,0,938.50,6,imu,"-141.38,-71.06,163.28,813.57,0,938.50"
9.702491,7,-262.33,-106.00,211.74,550.12,0,938.50,6,imu,"-262.33,-106.00,211.74,550.12,0,938.50"
9.715289,7,-298.00,-84.74,215.81,317.06,0,938.50,6,imu,"-298.00,-84.74,215.81,317.06,0,938.50"
9.725860,7,-314.86,-73.63,178.12,334.77,0,938.50,6,imu,"-314.86,-73.63,178.12,334.77,0,938.50"
9.738400,7,-350.66,-106.12,187.09,410.86,0,938.50,6,imu,"-350.66,-106.12,187.09,410.86,0,938.50"
9.748693,7,,,,,,,3,text,"-376.31,-126.65,"
9.751470,7,,,,,,,4,text,"201.21,313.47,0,938.50"
9.761523,7,-397.21,-112.84,213.89,238.70,0,938.50,6,imu,"-397.21,-112.84,213.89,238.70,0,938.50"
9.774586,7,-466.36,-61.04,248.83,409.30,0,938.50,6,imu,"-466.36,-61.04,248.83,409.30,0,938.50"
9.785088,7,-495.56,-39.42,241.17,46.43,0,938.50,6,imu,"-495.56,-39.42,241.17,46.43,0,938.50"
9.798144,7,-484.80,-21.09,201.69,-384.40,0,938.50,6,imu,"-484.80,-21.09,201.69,-384.40,0,938.50"
9.811199,7,-397.94,6.89,136.00,-480.59,0,938.50,6,imu,"-397.94,6.89,136.00,-480.59,0,938.50"
9.821699,7,-349.44,25.58,115.55,-618.05,0,938.50,6,imu,"-349.44,25.58,115.55,-618.05,0,938.50"
9.834742,7,-293.97,15.56,32.04,-601.78,0,938.50,6,imu,"-293.97,15.56,32.04,-601.78,0,938.50"
9.847315,7,-243.88,30.83,-3.50,-445.89,0,938.50,6,imu,"-243.88,30.83,-3.50,-445.89,0,938.50"
9.857492,7,-214.68,45.25,-7.45,-351.14,0,938.50,6,imu,"-214.68,45.25,-7.45,-351.14,0,938.50"
9.870295,7,-184.26,58.57,8.83,-425.43,0,938.50,6,imu,"-184.26,58.57,8.83,-425.43,0,938.50"
9.883348,7,-151.52,71.88,-6.97,-396.84,0,938.50,6,imu,"-151.52,71.88,-6.97,-396.84,0,938.50"
9.893867,7,-81.02,46.10,-44.53,-370.64,0,938.50,6,imu,"-81.02,46.10,-44.53,-370.64,0,938.50"
9.906852,7,-48.04,32.42,-76.60,-338.21,0,938.50,6,imu,"-48.04,32.42,-76.60,-338.21,0,938.50"
9.917221,7,-17.13,33.40,-109.98,-365.37,0,938.50,6,imu,"-17.13,33.40,-109.98,-365.37,0,938.50"
9.930068,7,58.99,18.00,-171.83,-421.24,0,938.50,6,imu,"58.99,18.00,-171.83,-421.24,0,938.50"
9.942927,7,102.24,-2.40,-160.94,-415.62,0,938.50,6,imu,"102.24,-2.40,-160.94,-415.62,0,938.50"
9.953259,7,145.36,-22.44,-114.28,-400.67,0,938.50,6,imu,"145.36,-22.44,-114.28,-400.67,0,938.50"
9.965557,7,189.22,-40.76,-61.04,-499.37,0,938.50,6,imu,"189.22,-40.76,-61.04,-499.37,0,938.50"
9.977926,7,319.46,-40.64,63.14,-734.94,0,938.50,6,imu,"319.46,-40.64,63.14,-734.94,0,938.50"
9.991049,7,397.41,-50.05,140.19,-771.67,0,938.50,6,imu,"397.41,-50.05,140.19,-771.67,0,938.50"
10.001613,7,475.60,-57.62,232.79,-696.06,0,938.50,6,imu,"475.60,-57.62,232.79,-696.06,0,938.50"
10.014663,7,600.83,-37.71,453.17,-484.30,0,938.50,6,imu,"600.83,-37.71,453.17,-484.30,0,938.50"
10.025223,7,639.07,-23.53,552.59,-108.74,0,938.50,6,imu,"639.07,-23.53,552.59,-108.74,0,938.50"
10.037802,7,643.34,-40.27,576.16,233.79,0,938.50,6,imu,"643.34,-40.27,576.16,233.79,0,938.50"
10.050846,7,558.80,-85.35,477.10,609.34,0,938.50,6,imu,"558.80,-85.35,477.10,609.34,0,938.50"
10.061334,7,482.32,-50.41,376.36,696.20,0,938.50,6,imu,"482.32,-50.41,376.36,696.20,0,938.50"
10.074379,7,404.13,-10.95,297.76,544.74,0,938.50,6,imu,"404.13,-10.95,297.76,544.74,0,938.50"
10.084667,7,,,,,,,2,text,"347.56,15.93"
10.084955,7,,,,,,,5,text,",207.43,329.74,0,938.50"
10.097964,7,283.05,19.71,178.12,348.05,0,938.50,6,imu,"283.05,19.71,178.12,348.05,0,938.50"
10.110967,7,253.85,17.39,139.23,382.98,0,938.50,6,imu,"253.85,17.39,139.23,382.98,0,938.50"
10.121303,7,225.51,7.62,135.29,339.91,0,938.50,6,imu,"225.51,7.62,135.29,339.91,0,938.50"
10.134306,7,174.93,4.32,126.91,323.16,0,938.50,6,imu,"174.93,4.32,126.91,323.16,0,938.50"
10.144512,7,,,,,,,1,text,145.0
10.147352,7,0,8.96,145.93,305.10,0,938.50,6,imu,"0,8.96,145.93,305.10,0,938.50"
10.157858,7,115.19,18.61,170.94,240.73,0,938.50,6,imu,"115.19,18.61,170.94,240.73,0,938.50"
10.170410,7,76.58,8.11,188.65,148.01,0,938.50,6,imu,"76.58,8.11,188.65,148.01,0,938.50"
10.183211,7,61.68,-10.10,184.58,176.60,0,938.50,6,imu,"61.68,-10.10,184.58,176.60,0,938.50"
10.193711,7,44.33,-23.78,183.14,163.92,0,938.50,6,imu,"44.33,-23.78,183.14,163.92,0,938.50"
10.206744,7,11.10,-31.84,160.29,226.97,0,938.50,6,imu,"11.10,-31.84,160.29,226.97,0,938.50"
10.217256,7,-16.39,-56.16,142.47,376.04,0,938.50,6,imu,"-16.39,-56.16,142.47,376.04,0,938.50"
10.229894,7,-59.03,-67.52,165.80,448.19,0,938.50,6,imu,"-59.03,-67.52,165.80,448.19,0,938.50"
10.242932,7,-112.18,-63.73,189.24,530.02,0,938.50,6,imu,"-112.18,-63.73,189.24,530.02,0,938.50"
10.253480,7,-237.28,-77.05,165.32,757.34,0,938.50,6,imu,"-237.28,-77.05,165.32,757.34,0,938.50"
10.266413,7,-318.04,-77.05,256.72,805.32,0,938.50,6,imu,"-318.04,-77.05,256.72,805.32,0,938.50"
10.276581,7,,,,,,,3,text,"-390.85,-79.49,"
10.279344,7,,,,,,,4,text,"296.20,542.58,0,938.50"
10.289840,7,-435.69,-52.98,318.70,-95.70,0,938.50,6,imu,"-435.69,-52.98,318.70,-95.70,0,938.50"
10.302846,7,-421.40,-46.50,255.29,-134.70,0,938.50,6,imu,"-421.40,-46.50,255.29,-134.70,0,938.50"
10.313382,7,-405.64,-37.95,212.34,-169.52,0,938.50,6,imu,"-405.64,-37.95,212.34,-169.52,0,938.50"
10.326419,7,-385.72,-47.97,281.49,-21.52,0,938.50,6,imu,"-385.72,-47.97,281.49,-21.52,0,938.50"
10.339028,7,-390.36,-51.15,292.50,72.75,0,938.50,6,imu,"-390.36,-51.15,292.50,72.75,0,938.50"
10.349552,7,-404.29,-40.27,240.33,81.73,0,938.50,6,imu,"-404.29,-40.27,240.33,81.73,0,938.50"
10.362682,7,-421.40,-49.80,282.45,-485.37,0,938.50,6,imu,"-421.40,-49.80,282.45,-485.37,0,938.50"
10.373210,7,-381.81,-4.35,133.73,-714.01,0,938.50,6,imu,"-381.81,-4.35,133.73,-714.01,0,938.50"
10.386248,7,-321.21,-3.62,82.64,-652.75,0,938.50,6,imu,"-321.21,-3.62,82.64,-652.75,0,938.50"
10.399299,7,-264.40,-39.42,23.18,-682.06,0,938.50,6,imu,"-264.40,-39.42,23.18,-682.06,0,938.50"
10.409806,7,-181.94,-22.19,-58.89,-475.68,0,938.50,6,imu,"-181.94,-22.19,-58.89,-475.68,0,938.50"
10.422852,7,-164.10,-10.58,-47.29,-343.96,0,938.50,6,imu,"-164.10,-10.58,-47.29,-343.96,0,938.50"
10.433370,7,-162.51,5.79,-17.14,-218.93,0,938.50,6,imu,"-162.51,5.79,-17.14,-218.93,0,938.50"
10.446428,7,-170.94,45.13,-13.79,-382.12,0,938.50,6,imu,"-170.94,45.13,-13.79,-382.12,0,938.50"
10.456991,7,-155.91,56.61,-39.51,-499.37,0,938.50,6,imu,"-155.91,56.61,-39.51,-499.37,0,938.50"
10.470048,7,-126.35,50.99,-62.84,-572.23,0,938.50,6,imu,"-126.35,50.99,-62.84,-572.23,0,938.50"
10.483084,7,-44.86,45.37,-129.12,-589.82,0,938.50,6,imu,"-44.86,45.37,-129.12,-589.82,0,938.50"
