elapsed_s,phase,rot_x_100,rot_y_100,lin_x_100,lin_y_100,pen,bias_z_100,num_fields,line_kind,raw
48.292362,0,-0.51,0.41,-15.94,-24.87,0,938.50,6,imu,"-0.51,0.41,-15.94,-24.87,0,938.50"
48.302823,0,-0.63,0.90,-17.50,-25.83,0,938.50,6,imu,"-0.63,0.90,-17.50,-25.83,0,938.50"
48.315729,0,-0.63,1.02,-15.82,-21.28,0,938.50,6,imu,"-0.63,1.02,-15.82,-21.28,0,938.50"
48.328599,0,-1.00,0.90,-12.83,-27.15,0,938.50,6,imu,"-1.00,0.90,-12.83,-27.15,0,938.50"
48.339084,0,-0.75,0.90,-18.09,-25.47,0,938.50,6,imu,"-0.75,0.90,-18.09,-25.47,0,938.50"
48.352164,0,-0.63,0.78,-17.85,-23.20,0,938.50,6,imu,"-0.63,0.78,-17.85,-23.20,0,938.50"
48.362367,0,,,,,,,1,text,-1.
48.365208,0,12,0.53,-8.64,-31.93,0,938.50,6,imu,"12,0.53,-8.64,-31.93,0,938.50"
48.375721,0,-0.88,0.78,-13.79,-30.74,0,938.50,6,imu,"-0.88,0.78,-13.79,-30.74,0,938.50"
48.388315,0,-0.51,1.39,-17.61,-25.23,0,938.50,6,imu,"-0.51,1.39,-17.61,-25.23,0,938.50"
48.398816,0,-0.75,0.04,-15.46,-23.44,0,938.50,6,imu,"-0.75,0.04,-15.46,-23.44,0,938.50"
48.411819,0,-0.88,1.27,-16.06,-26.67,0,938.50,6,imu,"-0.88,1.27,-16.06,-26.67,0,938.50"
48.424827,0,-0.63,2.00,-22.64,-24.28,0,938.50,6,imu,"-0.63,2.00,-22.64,-24.28,0,938.50"
48.435303,0,-0.14,2.24,-16.78,-17.34,0,938.50,6,imu,"-0.14,2.24,-16.78,-17.34,0,938.50"
48.448303,0,-0.51,-0.08,-10.91,-20.93,0,938.50,6,imu,"-0.51,-0.08,-10.91,-20.93,0,938.50"
48.460907,0,-0.63,0.78,-15.46,-24.75,0,938.50,6,imu,"-0.63,0.78,-15.46,-24.75,0,938.50"
48.471359,0,-0.51,0.90,-14.26,-23.32,0,938.50,6,imu,"-0.51,0.90,-14.26,-23.32,0,938.50"
48.484333,0,-1.12,-0.08,-5.17,-25.59,0,938.50,6,imu,"-1.12,-0.08,-5.17,-25.59,0,938.50"
48.496985,0,-1.12,0.41,-11.51,-30.50,0,938.50,6,imu,"-1.12,0.41,-11.51,-30.50,0,938.50"
48.507436,0,-0.75,0.41,-26.95,-26.67,0,938.50,6,imu,"-0.75,0.41,-26.95,-26.67,0,938.50"
48.520378,0,-0.63,1.14,-31.13,-25.47,0,938.50,6,imu,"-0.63,1.14,-31.13,-25.47,0,938.50"
48.530851,0,-0.27,0.53,-27.78,-24.28,0,938.50,6,imu,"-0.27,0.53,-27.78,-24.28,0,938.50"
48.543869,0,-0.27,0.90,-23.84,-24.75,0,938.50,6,imu,"-0.27,0.90,-23.84,-24.75,0,938.50"
48.556377,0,-0.14,1.02,-4.81,-27.51,0,938.50,6,imu,"-0.14,1.02,-4.81,-27.51,0,938.50"
48.566819,0,-0.51,0.04,10.62,-25.59,0,938.50,6,imu,"-0.51,0.04,10.62,-25.59,0,938.50"
48.579840,0,-1.24,0.41,11.34,-26.43,0,938.50,6,imu,"-1.24,0.41,11.34,-26.43,0,938.50"
48.592848,0,-1.49,1.27,-1.10,-27.87,0,938.50,6,imu,"-1.49,1.27,-1.10,-27.87,0,938.50"
48.603320,0,-1.00,0.66,-30.66,-21.76,0,938.50,6,imu,"-1.00,0.66,-30.66,-21.76,0,938.50"
48.616293,0,-0.75,0.66,-36.04,-21.88,0,938.50,6,imu,"-0.75,0.66,-36.04,-21.88,0,938.50"
48.626798,0,-0.39,1.02,-35.68,-25.83,0,938.50,6,imu,"-0.39,1.02,-35.68,-25.83,0,938.50"
48.639870,0,0.22,1.51,-23.24,-25.11,0,938.50,6,imu,"0.22,1.51,-23.24,-25.11,0,938.50"
48.652899,0,0.22,1.76,-12.23,-27.87,0,938.50,6,imu,"0.22,1.76,-12.23,-27.87,0,938.50"
48.662947,0,0.35,1.39,1.89,-24.52,0,938.50,6,imu,"0.35,1.39,1.89,-24.52,0,938.50"
48.675982,0,-1.49,1.14,9.66,-28.82,0,938.50,6,imu,"-1.49,1.14,9.66,-28.82,0,938.50"
48.688648,0,-1.49,1.39,-6.01,-26.91,0,938.50,6,imu,"-1.49,1.39,-6.01,-26.91,0,938.50"
48.699136,0,-1.12,1.02,-25.39,-22.48,0,938.50,6,imu,"-1.12,1.02,-25.39,-22.48,0,938.50"
48.712112,0,-1.00,1.63,-35.32,-21.64,0,938.50,6,imu,"-1.00,1.63,-35.32,-21.64,0,938.50"
48.724688,0,-0.39,1.39,-34.13,-24.87,0,938.50,6,imu,"-0.39,1.39,-34.13,-24.87,0,938.50"
48.735238,0,-0.02,1.76,-26.47,-23.92,0,938.50,6,imu,"-0.02,1.76,-26.47,-23.92,0,938.50"
48.748278,0,0.10,1.76,-19.29,-25.23,0,938.50,6,imu,"0.10,1.76,-19.29,-25.23,0,938.50"
48.758797,0,-0.14,1.27,1.17,-22.24,0,938.50,6,imu,"-0.14,1.27,1.17,-22.24,0,938.50"
48.771815,0,-0.88,1.14,10.50,-22.00,0,938.50,6,imu,"-0.88,1.14,10.50,-22.00,0,938.50"
48.784874,0,-1.24,0.66,12.18,-25.35,0,938.50,6,imu,"-1.24,0.66,12.18,-25.35,0,938.50"
48.795369,0,-1.24,0.53,-19.65,-21.05,0,938.50,6,imu,"-1.24,0.53,-19.65,-21.05,0,938.50"
48.808427,0,-1.00,0.53,-31.49,-20.57,0,938.50,6,imu,"-1.00,0.53,-31.49,-20.57,0,938.50"
48.818941,0,-0.75,0.53,-38.67,-23.44,0,938.50,6,imu,"-0.75,0.53,-38.67,-23.44,0,938.50"
48.831874,0,0.22,0.53,-26.71,-27.75,0,938.50,6,imu,"0.22,0.53,-26.71,-27.75,0,938.50"
48.844759,0,0.10,1.76,-19.65,-26.07,0,938.50,6,imu,"0.10,1.76,-19.65,-26.07,0,938.50"
48.854812,0,-0.27,2.12,-5.77,-25.95,0,938.50,6,imu,"-0.27,2.12,-5.77,-25.95,0,938.50"
48.867452,0,-0.75,1.39,2.13,-24.63,0,938.50,6,imu,"-0.75,1.39,2.13,-24.63,0,938.50"
48.880535,0,-1.24,2.12,-5.41,-27.87,0,938.50,6,imu,"-1.24,2.12,-5.41,-27.87,0,938.50"
48.891363,0,-0.75,1.63,-19.17,-23.08,0,938.50,6,imu,"-0.75,1.63,-19.17,-23.08,0,938.50"
48.904478,0,-0.88,2.00,-24.91,-21.88,0,938.50,6,imu,"-0.88,2.00,-24.91,-21.88,0,938.50"
48.915131,0,-0.75,1.39,-9.36,-25.47,0,938.50,6,imu,"-0.75,1.39,-9.36,-25.47,0,938.50"
48.928128,0,-0.75,2.12,-5.41,-28.34,0,938.50,6,imu,"-0.75,2.12,-5.41,-28.34,0,938.50"
48.941146,0,-0.27,1.51,-8.76,-23.32,0,938.50,6,imu,"-0.27,1.51,-8.76,-23.32,0,938.50"
48.951648,0,-0.39,1.39,-14.26,-22.36,0,938.50,6,imu,"-0.39,1.39,-14.26,-22.36,0,938.50"
48.964532,0,-0.63,0.78,-8.28,-20.81,0,938.50,6,imu,"-0.63,0.78,-8.28,-20.81,0,938.50"
48.975051,0,-1.24,1.76,-6.85,-22.36,0,938.50,6,imu,"-1.24,1.76,-6.85,-22.36,0,938.50"
48.987994,0,-1.24,1.63,-11.63,-24.99,0,938.50,6,imu,"-1.24,1.63,-11.63,-24.99,0,938.50"
49.000875,0,-0.63,1.51,-19.17,-15.66,0,938.50,6,imu,"-0.63,1.51,-19.17,-15.66,0,938.50"
49.011219,0,-0.75,1.39,-20.61,-18.53,0,938.50,6,imu,"-0.75,1.39,-20.61,-18.53,0,938.50"
49.023838,0,-0.51,1.39,-17.61,-22.96,0,938.50,6,imu,"-0.51,1.39,-17.61,-22.96,0,938.50"
49.036821,0,-0.51,1.27,-7.45,-27.15,0,938.50,6,imu,"-0.51,1.27,-7.45,-27.15,0,938.50"
49.047145,0,-0.63,1.27,-2.90,-27.27,0,938.50,6,imu,"-0.63,1.27,-2.90,-27.27,0,938.50"
49.060397,0,-0.75,0.66,2.37,-25.47,0,938.50,6,imu,"-0.75,0.66,2.37,-25.47,0,938.50"
49.070765,0,-1.24,1.02,-3.62,-26.79,0,938.50,6,imu,"-1.24,1.02,-3.62,-26.79,0,938.50"
49.083418,0,-1.12,1.39,-15.82,-24.16,0,938.50,6,imu,"-1.12,1.39,-15.82,-24.16,0,938.50"
49.096014,0,-0.88,1.76,-26.47,-20.57,0,938.50,6,imu,"-0.88,1.76,-26.47,-20.57,0,938.50"
49.108691,0,-0.63,1.63,-24.91,-20.69,0,938.50,6,imu,"-0.63,1.63,-24.91,-20.69,0,938.50"
49.119325,0,-0.02,1.27,-14.26,-22.00,0,938.50,6,imu,"-0.02,1.27,-14.26,-22.00,0,938.50"
49.132468,0,0.10,1.51,-4.93,-20.81,0,938.50,6,imu,"0.10,1.51,-4.93,-20.81,0,938.50"
49.143078,0,-0.14,1.39,4.28,-19.13,0,938.50,6,imu,"-0.14,1.39,4.28,-19.13,0,938.50"
49.156139,0,-1.00,0.53,13.61,-19.73,0,938.50,6,imu,"-1.00,0.53,13.61,-19.73,0,938.50"
49.169024,0,-1.37,0.04,3.80,-23.92,0,938.50,6,imu,"-1.37,0.04,3.80,-23.92,0,938.50"
49.179438,0,-1.24,-0.08,-18.09,-23.68,0,938.50,6,imu,"-1.24,-0.08,-18.09,-23.68,0,938.50"
49.191954,0,-0.63,0.17,-39.51,-22.00,0,938.50,6,imu,"-0.63,0.17,-39.51,-22.00,0,938.50"
49.204961,0,-0.39,0.17,-28.14,-24.52,0,938.50,6,imu,"-0.39,0.17,-28.14,-24.52,0,938.50"
49.215397,0,-0.14,0.78,-11.15,-31.21,0,938.50,6,imu,"-0.14,0.78,-11.15,-31.21,0,938.50"
49.228225,0,0.10,1.76,3.44,-25.35,0,938.50,6,imu,"0.10,1.76,3.44,-25.35,0,938.50"
49.238407,0,,,,,,,1,text,-0.5
49.238714,0,1,1.39,1.17,-28.58,0,938.50,6,imu,"1,1.39,1.17,-28.58,0,938.50"
49.251697,0,-0.63,1.88,-4.10,-27.98,0,938.50,6,imu,"-0.63,1.88,-4.10,-27.98,0,938.50"
49.264665,0,-0.88,2.12,-1.58,-25.23,0,938.50,6,imu,"-0.88,2.12,-1.58,-25.23,0,938.50"
49.275116,0,-0.75,1.14,-4.45,-21.52,0,938.50,6,imu,"-0.75,1.14,-4.45,-21.52,0,938.50"
49.288146,0,-0.39,0.29,-16.42,-19.37,0,938.50,6,imu,"-0.39,0.29,-16.42,-19.37,0,938.50"
49.300330,0,-0.27,0.29,-26.71,-19.25,0,938.50,6,imu,"-0.27,0.29,-26.71,-19.25,0,938.50"
49.310839,0,-0.02,1.02,-27.54,-22.24,0,938.50,6,imu,"-0.02,1.02,-27.54,-22.24,0,938.50"
49.323893,0,-0.02,1.76,-18.93,-23.44,0,938.50,6,imu,"-0.02,1.76,-18.93,-23.44,0,938.50"
49.336844,0,-0.02,2.00,-6.37,-22.72,0,938.50,6,imu,"-0.02,2.00,-6.37,-22.72,0,938.50"
49.347353,0,-1.00,0.17,15.77,-22.48,0,938.50,6,imu,"-1.00,0.17,15.77,-22.48,0,938.50"
49.360363,0,-1.37,0.41,1.65,-23.68,0,938.50,6,imu,"-1.37,0.41,1.65,-23.68,0,938.50"
49.370910,0,-1.24,0.53,-17.14,-20.81,0,938.50,6,imu,"-1.24,0.53,-17.14,-20.81,0,938.50"
49.383953,0,-1.00,0.41,-31.37,-25.11,0,938.50,6,imu,"-1.00,0.41,-31.37,-25.11,0,938.50"
49.396963,0,-0.51,-0.57,-18.69,-28.94,0,938.50,6,imu,"-0.51,-0.57,-18.69,-28.94,0,938.50"
49.407480,0,-0.39,0.53,-3.98,-30.86,0,938.50,6,imu,"-0.39,0.53,-3.98,-30.86,0,938.50"
49.420503,0,-0.39,1.88,1.41,-27.63,0,938.50,6,imu,"-0.39,1.88,1.41,-27.63,0,938.50"
49.432973,0,-1.37,0.17,3.80,-17.93,0,938.50,6,imu,"-1.37,0.17,3.80,-17.93,0,938.50"
49.443501,0,-2.46,0.90,-10.08,-23.92,0,938.50,6,imu,"-2.46,0.90,-10.08,-23.92,0,938.50"
49.456286,0,-2.22,1.02,-20.01,-27.98,0,938.50,6,imu,"-2.22,1.02,-20.01,-27.98,0,938.50"
49.468549,0,-1.61,0.78,-17.85,-22.12,0,938.50,6,imu,"-1.61,0.78,-17.85,-22.12,0,938.50"
49.479143,0,-1.24,0.17,-10.20,-28.46,0,938.50,6,imu,"-1.24,0.17,-10.20,-28.46,0,938.50"
49.492235,0,-0.75,0.41,-9.12,-28.58,0,938.50,6,imu,"-0.75,0.41,-9.12,-28.58,0,938.50"
49.502598,0,,,,,,,3,text,"-0.14,1.14,-9.1"
49.502803,0,,,,,,,4,text,"2,-27.98,0,938.50"
49.515797,0,-0.14,1.76,-9.96,-28.94,0,938.50,6,imu,"-0.14,1.76,-9.96,-28.94,0,938.50"
49.528069,0,-0.14,1.88,-5.65,-24.99,0,938.50,6,imu,"-0.14,1.88,-5.65,-24.99,0,938.50"
49.541061,0,-0.63,0.90,8.59,-23.20,0,938.50,6,imu,"-0.63,0.90,8.59,-23.20,0,938.50"
49.551512,0,-2.22,1.88,-2.18,-21.64,0,938.50,6,imu,"-2.22,1.88,-2.18,-21.64,0,938.50"
49.564004,0,-1.73,1.51,-25.75,-16.26,0,938.50,6,imu,"-1.73,1.51,-25.75,-16.26,0,938.50"
49.577034,0,-1.12,0.90,-40.71,-15.30,0,938.50,6,imu,"-1.12,0.90,-40.71,-15.30,0,938.50"
49.587537,0,-0.75,0.41,-19.65,-19.97,0,938.50,6,imu,"-0.75,0.41,-19.65,-19.97,0,938.50"
49.600603,0,-0.75,1.39,-15.82,-21.17,0,938.50,6,imu,"-0.75,1.39,-15.82,-21.17,0,938.50"
49.611111,0,-0.63,1.63,-11.87,-25.47,0,938.50,6,imu,"-0.63,1.63,-11.87,-25.47,0,938.50"
49.623967,0,-1.12,-0.44,9.78,-28.22,0,938.50,6,imu,"-1.12,-0.44,9.78,-28.22,0,938.50"
49.636666,0,-1.85,0.90,6.07,-31.57,0,938.50,6,imu,"-1.85,0.90,6.07,-31.57,0,938.50"
49.647171,0,-1.98,2.73,-6.01,-33.61,0,938.50,6,imu,"-1.98,2.73,-6.01,-33.61,0,938.50"
49.659985,0,-1.37,2.85,-18.45,-23.44,0,938.50,6,imu,"-1.37,2.85,-18.45,-23.44,0,938.50"
49.672511,0,-0.88,1.63,-19.05,-23.20,0,938.50,6,imu,"-0.88,1.63,-19.05,-23.20,0,938.50"
49.682996,0,-0.75,1.76,-17.26,-22.00,0,938.50,6,imu,"-0.75,1.76,-17.26,-22.00,0,938.50"
49.696010,0,-0.88,3.10,-17.50,-22.48,0,938.50,6,imu,"-0.88,3.10,-17.50,-22.48,0,938.50"
49.709077,0,-0.39,1.63,-4.93,-13.87,0,938.50,6,imu,"-0.39,1.63,-4.93,-13.87,0,938.50"
49.719549,0,-1.00,0.66,3.68,-17.22,0,938.50,6,imu,"-1.00,0.66,3.68,-17.22,0,938.50"
49.732545,0,-1.49,1.14,12.65,-23.80,0,938.50,6,imu,"-1.49,1.14,12.65,-23.80,0,938.50"
49.743034,0,-1.73,0.53,2.84,-20.45,0,938.50,6,imu,"-1.73,0.53,2.84,-20.45,0,938.50"
49.756066,0,-1.85,0.41,-13.43,-19.61,0,938.50,6,imu,"-1.85,0.41,-13.43,-19.61,0,938.50"
49.769123,0,-1.61,0.17,-30.06,-17.58,0,938.50,6,imu,"-1.61,0.17,-30.06,-17.58,0,938.50"
49.779637,0,-1.49,0.78,-36.28,-21.64,0,938.50,6,imu,"-1.49,0.78,-36.28,-21.64,0,938.50"
49.792264,0,-1.00,1.27,-24.43,-26.79,0,938.50,6,imu,"-1.00,1.27,-24.43,-26.79,0,938.50"
49.802767,0,-0.63,1.76,-13.43,-27.03,0,938.50,6,imu,"-0.63,1.76,-13.43,-27.03,0,938.50"
49.815388,0,-0.39,0.90,11.34,-27.98,0,938.50,6,imu,"-0.39,0.90,11.34,-27.98,0,938.50"
49.828417,0,-1.37,0.66,20.79,-33.61,0,938.50,6,imu,"-1.37,0.66,20.79,-33.61,0,938.50"
49.838893,0,-1.37,1.02,0.81,-26.55,0,938.50,6,imu,"-1.37,1.02,0.81,-26.55,0,938.50"
49.851941,0,-1.61,1.88,-21.92,-21.76,0,938.50,6,imu,"-1.61,1.88,-21.92,-21.76,0,938.50"
49.864953,0,-0.88,1.27,-32.21,-20.69,0,938.50,6,imu,"-0.88,1.27,-32.21,-20.69,0,938.50"
49.875271,0,-0.63,1.14,-29.82,-16.38,0,938.50,6,imu,"-0.63,1.14,-29.82,-16.38,0,938.50"
49.888295,0,-0.63,1.76,-23.72,-18.89,0,938.50,6,imu,"-0.63,1.76,-23.72,-18.89,0,938.50"
49.898822,0,-0.02,2.24,-1.10,-21.40,0,938.50,6,imu,"-0.02,2.24,-1.10,-21.40,0,938.50"
49.911836,0,-0.27,0.29,17.20,-18.77,0,938.50,6,imu,"-0.27,0.29,17.20,-18.77,0,938.50"
49.924791,0,-1.49,0.66,12.18,-25.71,0,938.50,6,imu,"-1.49,0.66,12.18,-25.71,0,938.50"
49.935269,0,-1.61,2.12,7.39,-32.53,0,938.50,6,imu,"-1.61,2.12,7.39,-32.53,0,938.50"
49.948320,0,-1.85,1.76,-25.39,-13.99,0,938.50,6,imu,"-1.85,1.76,-25.39,-13.99,0,938.50"
49.958822,0,-1.61,1.27,-24.31,-21.40,0,938.50,6,imu,"-1.61,1.27,-24.31,-21.40,0,938.50"
49.971868,0,-0.75,0.41,-16.18,-18.05,0,938.50,6,imu,"-0.75,0.41,-16.18,-18.05,0,938.50"
49.984907,0,-0.75,1.02,-16.78,-23.08,0,938.50,6,imu,"-0.75,1.02,-16.78,-23.08,0,938.50"
49.995390,0,-0.39,0.53,-14.62,-22.60,0,938.50,6,imu,"-0.39,0.53,-14.62,-22.60,0,938.50"
50.008405,0,-0.63,0.41,-8.28,-19.49,0,938.50,6,imu,"-0.63,0.41,-8.28,-19.49,0,938.50"
50.018895,0,-1.61,1.02,10.50,-40.19,0,938.50,6,imu,"-1.61,1.02,10.50,-40.19,0,938.50"
50.031838,0,-0.88,1.14,0.69,-34.21,0,938.50,6,imu,"-0.88,1.14,0.69,-34.21,0,938.50"
50.044146,0,-0.75,1.51,-3.38,-24.87,0,938.50,6,imu,"-0.75,1.51,-3.38,-24.87,0,938.50"
50.057184,0,-1.12,1.76,-18.93,-25.47,0,938.50,6,imu,"-1.12,1.76,-18.93,-25.47,0,938.50"
50.067599,0,-0.02,1.76,-22.40,-20.09,0,938.50,6,imu,"-0.02,1.76,-22.40,-20.09,0,938.50"
50.080605,0,0.10,1.76,-31.25,-14.70,0,938.50,6,imu,"0.10,1.76,-31.25,-14.70,0,938.50"
50.091133,0,-0.02,2.00,-28.14,-15.90,0,938.50,6,imu,"-0.02,2.00,-28.14,-15.90,0,938.50"
50.104192,0,0.10,1.14,-10.20,-14.11,0,938.50,6,imu,"0.10,1.14,-10.20,-14.11,0,938.50"
50.116890,0,-0.63,0.29,10.14,-17.46,0,938.50,6,imu,"-0.63,0.29,10.14,-17.46,0,938.50"
50.127373,0,-1.49,0.29,24.62,-23.20,0,938.50,6,imu,"-1.49,0.29,24.62,-23.20,0,938.50"
50.140397,0,-1.49,-0.08,-4.33,-22.12,0,938.50,6,imu,"-1.49,-0.08,-4.33,-22.12,0,938.50"
50.150892,0,-1.37,0.04,-25.15,-20.33,0,938.50,6,imu,"-1.37,0.04,-25.15,-20.33,0,938.50"
50.163916,0,-0.88,-0.44,-39.51,-23.80,0,938.50,6,imu,"-0.88,-0.44,-39.51,-23.80,0,938.50"
50.176742,0,-0.14,-0.69,-26.59,-29.06,0,938.50,6,imu,"-0.14,-0.69,-26.59,-29.06,0,938.50"
50.187224,0,0.10,1.14,-14.50,-29.18,0,938.50,6,imu,"0.10,1.14,-14.50,-29.18,0,938.50"
50.200217,0,0.22,1.63,-4.45,-24.99,0,938.50,6,imu,"0.22,1.63,-4.45,-24.99,0,938.50"
50.210711,0,-0.14,0.66,8.95,-21.76,0,938.50,6,imu,"-0.14,0.66,8.95,-21.76,0,938.50"
50.223776,0,-1.49,1.02,10.74,-25.59,0,938.50,6,imu,"-1.49,1.02,10.74,-25.59,0,938.50"
50.236671,0,-1.49,0.78,-2.90,-19.97,0,938.50,6,imu,"-1.49,0.78,-2.90,-19.97,0,938.50"
50.247199,0,-1.73,1.14,-15.94,-17.93,0,938.50,6,imu,"-1.73,1.14,-15.94,-17.93,0,938.50"
50.260015,0,-1.37,0.78,-21.32,-20.33,0,938.50,6,imu,"-1.37,0.78,-21.32,-20.33,0,938.50"
50.272894,0,-0.88,0.66,-21.44,-20.45,0,938.50,6,imu,"-0.88,0.66,-21.44,-20.45,0,938.50"
50.283118,0,-0.51,0.17,-20.37,-21.52,0,938.50,6,imu,"-0.51,0.17,-20.37,-21.52,0,938.50"
50.296095,0,-0.39,0.29,-6.97,-20.09,0,938.50,6,imu,"-0.39,0.29,-6.97,-20.09,0,938.50"
50.309112,0,-1.12,0.04,4.88,-22.12,0,938.50,6,imu,"-1.12,0.04,4.88,-22.12,0,938.50"
50.319590,0,-1.85,0.17,4.40,-27.87,0,938.50,6,imu,"-1.85,0.17,4.40,-27.87,0,938.50"
50.332639,0,-1.85,0.66,-7.21,-23.68,0,938.50,6,imu,"-1.85,0.66,-7.21,-23.68,0,938.50"
50.343159,0,-1.37,0.41,-25.39,-21.40,0,938.50,6,imu,"-1.37,0.41,-25.39,-21.40,0,938.50"
50.356183,0,-1.24,0.53,-23.12,-28.34,0,938.50,6,imu,"-1.24,0.53,-23.12,-28.34,0,938.50"
50.369121,0,-0.88,1.02,-16.06,-30.74,0,938.50,6,imu,"-0.88,1.02,-16.06,-30.74,0,938.50"
50.379629,0,-0.39,1.88,-17.73,-28.46,0,938.50,6,imu,"-0.39,1.88,-17.73,-28.46,0,938.50"
50.392639,0,-0.27,1.76,-15.46,-27.75,0,938.50,6,imu,"-0.27,1.76,-15.46,-27.75,0,938.50"
50.403146,0,-0.14,1.39,-4.69,-23.44,0,938.50,6,imu,"-0.14,1.39,-4.69,-23.44,0,938.50"
50.416167,0,-1.49,1.76,4.16,-24.40,0,938.50,6,imu,"-1.49,1.76,4.16,-24.40,0,938.50"
50.426557,0,,,,,,,3,text,"-1.37,1.51,-2.78"
50.426782,0,,,,,,,4,text,",-22.12,0,938.50"
50.439760,0,-1.49,1.63,-16.06,-17.58,0,938.50,6,imu,"-1.49,1.63,-16.06,-17.58,0,938.50"
50.452817,0,-1.12,1.88,-30.42,-19.85,0,938.50,6,imu,"-1.12,1.88,-30.42,-19.85,0,938.50"
50.463347,0,-0.51,1.14,-25.39,-22.72,0,938.50,6,imu,"-0.51,1.14,-25.39,-22.72,0,938.50"
50.476378,0,-0.02,0.90,-14.26,-23.32,0,938.50,6,imu,"-0.02,0.90,-14.26,-23.32,0,938.50"
50.486880,0,-0.14,1.14,-5.53,-24.75,0,938.50,6,imu,"-0.14,1.14,-5.53,-24.75,0,938.50"
50.499889,0,-0.39,1.88,1.29,-26.79,0,938.50,6,imu,"-0.39,1.88,1.29,-26.79,0,938.50"
50.512890,0,-0.75,1.51,5.72,-26.67,0,938.50,6,imu,"-0.75,1.51,5.72,-26.67,0,938.50"
50.523347,0,-1.24,0.66,3.32,-29.42,0,938.50,6,imu,"-1.24,0.66,3.32,-29.42,0,938.50"
50.536354,0,-1.61,2.12,-16.90,-26.31,0,938.50,6,imu,"-1.61,2.12,-16.90,-26.31,0,938.50"
50.546905,0,-1.00,2.00,-21.44,-22.72,0,938.50,6,imu,"-1.00,2.00,-21.44,-22.72,0,938.50"
50.559928,0,-0.75,1.88,-24.79,-20.09,0,938.50,6,imu,"-0.75,1.88,-24.79,-20.09,0,938.50"
50.572762,0,-0.75,2.37,-26.23,-22.00,0,938.50,6,imu,"-0.75,2.37,-26.23,-22.00,0,938.50"
50.583237,0,-0.63,2.73,-19.41,-22.00,0,938.50,6,imu,"-0.63,2.73,-19.41,-22.00,0,938.50"
50.595886,0,-0.51,2.37,-11.27,-17.70,0,938.50,6,imu,"-0.51,2.37,-11.27,-17.70,0,938.50"
50.608897,0,-1.24,2.37,1.41,-18.17,0,938.50,6,imu,"-1.24,2.37,1.41,-18.17,0,938.50"
50.619102,0,-2.10,2.49,1.05,-20.33,0,938.50,6,imu,"-2.10,2.49,1.05,-20.33,0,938.50"
50.632095,0,-2.22,2.49,-10.80,-19.61,0,938.50,6,imu,"-2.22,2.49,-10.80,-19.61,0,938.50"
50.642290,0,,,,,,,1,text,-
50.645188,0,1.85,2.24,-18.45,-22.00,0,938.50,6,imu,"1.85,2.24,-18.45,-22.00,0,938.50"
50.655671,0,-1.12,1.39,-14.26,-26.07,0,938.50,6,imu,"-1.12,1.39,-14.26,-26.07,0,938.50"
50.668721,0,-0.88,2.00,-13.91,-27.51,0,938.50,6,imu,"-0.88,2.00,-13.91,-27.51,0,938.50"
50.679214,0,-0.63,2.61,-11.63,-26.07,0,938.50,6,imu,"-0.63,2.61,-11.63,-26.07,0,938.50"
50.691954,0,-0.39,2.12,8.95,-28.10,0,938.50,6,imu,"-0.39,2.12,8.95,-28.10,0,938.50"
50.704644,0,-0.27,1.76,21.27,-22.24,0,938.50,6,imu,"-0.27,1.76,21.27,-22.24,0,938.50"
50.715169,0,-0.75,1.02,26.53,-18.29,0,938.50,6,imu,"-0.75,1.02,26.53,-18.29,0,938.50"
50.727822,0,-1.37,0.78,1.89,-11.59,0,938.50,6,imu,"-1.37,0.78,1.89,-11.59,0,938.50"
50.740535,0,-1.49,0.78,-20.49,-6.21,0,938.50,6,imu,"-1.49,0.78,-20.49,-6.21,0,938.50"
50.750987,0,-1.49,0.04,-33.17,-5.61,0,938.50,6,imu,"-1.49,0.04,-33.17,-5.61,0,938.50"
50.763421,0,-1.24,-0.57,-33.77,-10.52,0,938.50,6,imu,"-1.24,-0.57,-33.77,-10.52,0,938.50"
50.776329,0,-0.63,-0.32,-16.18,-18.89,0,938.50,6,imu,"-0.63,-0.32,-16.18,-18.89,0,938.50"
50.786874,0,-0.63,0.17,-9.48,-14.58,0,938.50,6,imu,"-0.63,0.17,-9.48,-14.58,0,938.50"
50.799967,0,-1.37,-0.20,5.83,-15.54,0,938.50,6,imu,"-1.37,-0.20,5.83,-15.54,0,938.50"
50.813037,0,-2.10,-0.81,3.56,-25.59,0,938.50,6,imu,"-2.10,-0.81,3.56,-25.59,0,938.50"
50.823536,0,-2.10,-0.69,-3.74,-23.20,0,938.50,6,imu,"-2.10,-0.69,-3.74,-23.20,0,938.50"
50.836565,0,-2.46,-0.69,-17.26,-21.17,0,938.50,6,imu,"-2.46,-0.69,-17.26,-21.17,0,938.50"
50.847052,0,-1.61,0.29,-34.48,-28.22,0,938.50,6,imu,"-1.61,0.29,-34.48,-28.22,0,938.50"
50.859524,0,-1.24,-0.08,-37.95,-27.51,0,938.50,6,imu,"-1.24,-0.08,-37.95,-27.51,0,938.50"
50.872476,0,-1.00,1.14,-29.94,-30.98,0,938.50,6,imu,"-1.00,1.14,-29.94,-30.98,0,938.50"
50.882778,0,-0.51,1.27,-20.73,-34.21,0,938.50,6,imu,"-0.51,1.27,-20.73,-34.21,0,938.50"
50.895228,0,-0.51,1.39,6.55,-31.33,0,938.50,6,imu,"-0.51,1.39,6.55,-31.33,0,938.50"
